step,loss,acc
412,1.6484575271606445,0.4
413,1.5769375562667847,0.43
414,1.633650541305542,0.43
415,1.83318293094635,0.375
416,1.760866641998291,0.405
417,1.8542053699493408,0.405
418,1.8602895736694336,0.35
419,1.7942756414413452,0.43
420,1.7333652973175049,0.395
421,1.864888310432434,0.36
422,1.9170986413955688,0.375
423,1.5467230081558228,0.48
424,1.6648967266082764,0.41
425,1.7308529615402222,0.435
426,1.7029128074645996,0.42
427,1.8370240926742554,0.375
428,1.9987633228302002,0.335
429,1.8118507862091064,0.39
430,1.7660315036773682,0.39
431,1.7019978761672974,0.38
432,1.945536494255066,0.435
433,1.7480415105819702,0.395
434,1.809831142425537,0.36
435,1.872267484664917,0.335
436,1.8564867973327637,0.415
437,1.8715733289718628,0.305
438,1.662713646888733,0.38
439,1.6476603746414185,0.435
440,1.7731801271438599,0.4
441,1.816616415977478,0.33
442,1.9089877605438232,0.4
443,1.7443983554840088,0.385
444,1.831946611404419,0.415
445,2.1335506439208984,0.315
446,1.8360542058944702,0.38
447,1.8475103378295898,0.405
448,1.6882684230804443,0.445
449,1.70015287399292,0.395
450,1.6504809856414795,0.445
451,1.8291406631469727,0.43
452,1.6393896341323853,0.42
453,1.5726221799850464,0.455
454,1.815521240234375,0.37
455,1.7217260599136353,0.4
456,1.7903677225112915,0.395
457,1.6431760787963867,0.47
458,1.6510026454925537,0.445
459,2.016162633895874,0.33
460,1.744513988494873,0.43
461,1.6669793128967285,0.385
462,1.675688624382019,0.375
463,1.6893383264541626,0.47
464,1.6686869859695435,0.38
465,1.6864444017410278,0.39
466,1.7693901062011719,0.38
467,1.8007758855819702,0.375
468,1.792844533920288,0.325
469,1.8904566764831543,0.345
470,1.830514669418335,0.38
471,1.6418523788452148,0.385
472,1.7857698202133179,0.38
473,1.674767017364502,0.4
474,1.8099981546401978,0.34
475,1.8954405784606934,0.35
476,1.7537404298782349,0.365
477,1.8744946718215942,0.365
478,1.7641454935073853,0.425
479,1.7919268608093262,0.375
480,1.8848990201950073,0.39
481,1.7135529518127441,0.4
482,1.7520921230316162,0.39
483,2.0029141902923584,0.335
484,1.657427191734314,0.39
485,1.6684401035308838,0.445
486,1.9419573545455933,0.4
487,1.820754885673523,0.405
488,1.8614449501037598,0.345
489,1.7360762357711792,0.4
490,1.7200732231140137,0.355
491,1.831821322441101,0.35
492,2.0428786277770996,0.32
493,2.105565071105957,0.38
494,1.943595290184021,0.375
495,1.534673810005188,0.41
496,1.7356714010238647,0.385
497,1.6740326881408691,0.42
498,1.8135981559753418,0.36
499,1.6788007020950317,0.39
500,1.5507111549377441,0.45
501,1.517579197883606,0.465
502,1.8076391220092773,0.345
503,1.5855265855789185,0.445
504,1.5819052457809448,0.435
505,1.5280743837356567,0.43
506,1.5887401103973389,0.42
507,1.6472877264022827,0.43
508,1.8286559581756592,0.37
509,1.9183523654937744,0.395
510,1.5825275182724,0.47
511,1.5598666667938232,0.465
512,1.8306955099105835,0.375
513,1.8559221029281616,0.355
514,1.905063509941101,0.41
515,1.5671703815460205,0.395
516,1.5406739711761475,0.435
517,1.6162525415420532,0.405
518,1.6571283340454102,0.45
519,1.851000189781189,0.39
520,1.9711217880249023,0.29
521,1.7104583978652954,0.42
522,1.7133536338806152,0.385
523,1.7780485153198242,0.385
524,1.8518229722976685,0.395
525,1.769307255744934,0.37
526,1.490090012550354,0.435
527,1.6890078783035278,0.39
528,1.701465129852295,0.38
529,1.6706438064575195,0.4
530,1.7319068908691406,0.37
531,1.7282936573028564,0.4
532,1.7340805530548096,0.43
533,1.528147578239441,0.43
534,1.6646329164505005,0.455
535,1.775481104850769,0.4
536,1.7778434753417969,0.395
537,1.8105512857437134,0.405
538,1.562510371208191,0.445
539,1.6109020709991455,0.445
540,1.5945308208465576,0.475
541,1.4993177652359009,0.45
542,1.5355244874954224,0.445
543,1.471551537513733,0.445
544,1.7770336866378784,0.4
545,1.596331000328064,0.465
546,1.5288112163543701,0.45
547,1.7494993209838867,0.42
548,1.6551117897033691,0.39
549,1.7704336643218994,0.375
550,1.6721214056015015,0.405
551,1.5541490316390991,0.465
552,1.7906619310379028,0.395
553,1.7540806531906128,0.38
554,1.671461820602417,0.38
555,1.7064749002456665,0.415
556,1.6193217039108276,0.41
557,1.9054853916168213,0.375
558,1.9249372482299805,0.35
559,1.622677206993103,0.435
560,1.7242355346679688,0.395
561,1.5777310132980347,0.45
562,1.6058132648468018,0.455
563,1.6781606674194336,0.42
564,1.6485120058059692,0.42
565,1.6261898279190063,0.405
566,1.6355966329574585,0.415
567,1.8061845302581787,0.38
568,1.7205734252929688,0.4
569,1.8924484252929688,0.405
570,1.6569643020629883,0.445
571,1.6020407676696777,0.425
572,1.636795997619629,0.395
573,1.8904898166656494,0.41
574,1.7622462511062622,0.385
575,1.3585177659988403,0.49
576,1.5743273496627808,0.48
577,1.508386492729187,0.48
578,1.6755791902542114,0.41
579,1.6811081171035767,0.39
580,1.9137498140335083,0.395
581,1.702508568763733,0.425
582,1.6652604341506958,0.445
583,1.779872179031372,0.385
584,1.8149893283843994,0.405
585,1.593122959136963,0.495
586,1.6308979988098145,0.455
587,1.728153109550476,0.37
588,1.6743597984313965,0.385
589,1.5037367343902588,0.47
590,1.6643458604812622,0.445
591,1.7814642190933228,0.395
592,1.8987069129943848,0.385
593,1.7100915908813477,0.435
594,1.6838418245315552,0.445
595,1.6782118082046509,0.395
596,2.0784966945648193,0.37
597,1.773054838180542,0.41
598,1.6338719129562378,0.39
599,1.6966177225112915,0.435
600,1.6702765226364136,0.435
601,1.817704439163208,0.405
602,1.593293309211731,0.415
603,1.8048129081726074,0.41
604,1.6012091636657715,0.405
605,1.7657287120819092,0.44
606,1.8635777235031128,0.38
607,1.5724549293518066,0.48
608,1.7566888332366943,0.385
609,1.7089180946350098,0.42
610,1.9964888095855713,0.37
611,1.8343151807785034,0.38
612,1.5623955726623535,0.455
613,1.608818531036377,0.39
614,1.7113027572631836,0.39
615,1.8148689270019531,0.405
616,1.903710126876831,0.37
617,1.7792586088180542,0.405
618,1.7654578685760498,0.415
619,1.5950909852981567,0.44
620,1.5408204793930054,0.425
621,1.7412642240524292,0.38
622,2.092451333999634,0.355
623,1.9000927209854126,0.375
624,1.8604018688201904,0.37
625,1.8442778587341309,0.415
626,1.8847627639770508,0.39
627,1.9163486957550049,0.365
628,1.7134065628051758,0.375
629,1.7368038892745972,0.44
630,1.7287776470184326,0.395
631,1.851263403892517,0.36
632,1.8094772100448608,0.385
633,1.7259494066238403,0.43
634,1.7703622579574585,0.415
635,1.936998724937439,0.315
636,2.0717692375183105,0.33
637,1.6848633289337158,0.41
638,1.5238428115844727,0.47
639,1.7282114028930664,0.425
640,1.7786047458648682,0.38
641,1.4625823497772217,0.455
642,1.5736416578292847,0.425
643,1.6831049919128418,0.435
644,1.5380226373672485,0.455
645,1.7318098545074463,0.43
646,1.6567504405975342,0.45
647,1.5460333824157715,0.46
648,1.5958378314971924,0.44
649,1.580767035484314,0.425
650,1.4648371934890747,0.49
651,1.557187557220459,0.48
652,1.6225841045379639,0.42
653,1.495713472366333,0.495
654,1.632015347480774,0.45
655,1.7422829866409302,0.385
656,1.8047916889190674,0.445
657,1.5383909940719604,0.455
658,1.6193524599075317,0.45
659,1.5497287511825562,0.43
660,1.5780868530273438,0.46
661,1.601235032081604,0.445
662,1.5093302726745605,0.475
663,1.9035090208053589,0.37
664,1.7440104484558105,0.385
665,1.6054186820983887,0.44
666,1.5356463193893433,0.44
667,1.5223486423492432,0.45
668,1.644942045211792,0.44
669,1.5245444774627686,0.435
670,1.635227084159851,0.44
671,1.7388105392456055,0.385
672,1.9411026239395142,0.35
673,1.639052152633667,0.445
674,1.915713906288147,0.355
675,1.7409124374389648,0.435
676,1.5984588861465454,0.45
677,1.5440820455551147,0.445
678,1.6991562843322754,0.43
679,1.6522648334503174,0.42
680,1.8816046714782715,0.425
681,1.6569757461547852,0.42
682,1.7724330425262451,0.4
683,1.8432637453079224,0.37
684,1.7344595193862915,0.405
685,1.8261793851852417,0.46
686,1.8614665269851685,0.365
687,1.846787691116333,0.39
688,1.7820312976837158,0.365
689,1.8438392877578735,0.365
690,1.864397406578064,0.36
691,1.8119244575500488,0.35
692,1.6454249620437622,0.365
693,1.7389053106307983,0.405
694,1.9719021320343018,0.38
695,1.9254803657531738,0.355
696,1.6132371425628662,0.45
697,1.7182153463363647,0.435
698,1.8062617778778076,0.405
699,2.0415172576904297,0.39
700,1.6598875522613525,0.425
701,1.4655870199203491,0.5
702,1.4565151929855347,0.48
703,1.8517851829528809,0.405
704,1.741243600845337,0.37
705,1.6312270164489746,0.42
706,1.5227959156036377,0.475
707,1.6979490518569946,0.43
708,1.4918487071990967,0.48
709,1.477400541305542,0.47
710,1.6955302953720093,0.435
711,2.0082664489746094,0.345
712,2.0429766178131104,0.34
713,1.805730938911438,0.445
714,1.7088537216186523,0.41
715,1.673343539237976,0.35
716,1.730504035949707,0.365
717,1.611952781677246,0.45
718,1.537712812423706,0.445
719,1.5538138151168823,0.45
720,1.4857151508331299,0.43
721,1.6610027551651,0.4
722,1.6290578842163086,0.46
723,1.4110723733901978,0.535
724,1.4509943723678589,0.475
725,1.7602366209030151,0.415
726,1.7573946714401245,0.405
727,1.6208252906799316,0.465
728,1.6599267721176147,0.43
729,1.4623572826385498,0.45
730,1.604793667793274,0.43
731,1.7492341995239258,0.445
732,1.6441023349761963,0.4
733,1.6700613498687744,0.42
734,1.8778576850891113,0.365
735,2.1335337162017822,0.35
736,1.7619229555130005,0.395
737,1.6046669483184814,0.42
738,1.6948825120925903,0.395
739,1.7044810056686401,0.48
740,1.6617114543914795,0.4
741,1.7275526523590088,0.375
742,1.7522586584091187,0.35
743,1.9007655382156372,0.395
744,1.6507787704467773,0.45
745,1.9262254238128662,0.36
746,1.6761380434036255,0.425
747,1.6386250257492065,0.385
748,1.7258965969085693,0.385
749,1.797169804573059,0.4
750,1.7764309644699097,0.395
751,1.7142486572265625,0.475
752,1.6254655122756958,0.375
753,1.7259440422058105,0.42
754,1.4964265823364258,0.51
755,1.4523189067840576,0.485
756,1.5776236057281494,0.465
757,1.5956991910934448,0.455
758,1.5735403299331665,0.465
759,1.41273832321167,0.54
760,1.5839790105819702,0.535
761,1.6017367839813232,0.435
762,1.493527889251709,0.445
763,1.5059863328933716,0.46
764,1.7993675470352173,0.4
765,1.7603591680526733,0.39
766,2.0300536155700684,0.425
767,1.6425108909606934,0.385
768,1.6506941318511963,0.395
769,1.4988490343093872,0.48
770,1.4397255182266235,0.48
771,1.260023593902588,0.51
772,1.6017138957977295,0.405
773,1.5214531421661377,0.44
774,1.7539957761764526,0.4
775,1.9021373987197876,0.395
776,1.6937881708145142,0.45
777,1.635774850845337,0.415
778,1.562412977218628,0.43
779,1.4976736307144165,0.465
780,1.9273627996444702,0.355
781,2.0192034244537354,0.29
782,1.592166543006897,0.47
783,1.6223454475402832,0.44
784,1.6385966539382935,0.43
785,1.7301982641220093,0.41
786,1.5777183771133423,0.47
787,1.5959103107452393,0.47
788,1.5624314546585083,0.47
789,1.3820081949234009,0.555
790,1.6747639179229736,0.405
791,1.6895477771759033,0.425
792,1.7406518459320068,0.445
793,1.5351743698120117,0.465
794,1.581953525543213,0.415
795,1.6548435688018799,0.46
796,1.5807510614395142,0.455
797,1.641015648841858,0.395
798,1.6640135049819946,0.405
799,1.8390508890151978,0.43
800,1.8384575843811035,0.355
801,1.6128473281860352,0.46
802,1.5972939729690552,0.445
803,1.53765869140625,0.455
804,1.7288588285446167,0.41
