step,loss,acc
745,1.5422054529190063,0.47
746,1.3918224573135376,0.52
747,1.5248184204101562,0.455
748,1.518591284751892,0.45
749,1.6027477979660034,0.465
750,1.5281500816345215,0.48
751,1.4579095840454102,0.485
752,1.5647344589233398,0.42
753,1.4531502723693848,0.49
754,1.393865704536438,0.51
755,1.469794750213623,0.515
756,1.47562837600708,0.49
757,1.471142292022705,0.485
758,1.4442698955535889,0.49
759,1.3537449836730957,0.51
760,1.631558895111084,0.485
761,1.4507277011871338,0.515
762,1.4437681436538696,0.495
763,1.3606396913528442,0.51
764,1.524941086769104,0.43
765,1.4250197410583496,0.53
766,1.5407609939575195,0.495
767,1.3894990682601929,0.54
768,1.4321801662445068,0.515
769,1.4820982217788696,0.495
770,1.3731908798217773,0.495
771,1.3114612102508545,0.59
772,1.484920620918274,0.435
773,1.3013252019882202,0.54
774,1.4868642091751099,0.5
775,1.4393733739852905,0.49
776,1.5508630275726318,0.44
777,1.3501890897750854,0.49
778,1.417781949043274,0.52
779,1.389349341392517,0.495
780,1.6535420417785645,0.415
781,1.6264564990997314,0.41
782,1.3579788208007812,0.505
783,1.478861689567566,0.435
784,1.4942626953125,0.49
785,1.4560143947601318,0.465
786,1.4894132614135742,0.495
787,1.5090663433074951,0.445
788,1.4439263343811035,0.5
789,1.4455358982086182,0.45
790,1.6798971891403198,0.385
791,1.4659254550933838,0.48
792,1.5458059310913086,0.46
793,1.3607946634292603,0.51
794,1.3953083753585815,0.515
795,1.524880051612854,0.45
796,1.388038992881775,0.505
797,1.4830552339553833,0.485
798,1.3497626781463623,0.485
799,1.5895997285842896,0.435
800,1.615031123161316,0.42
801,1.397088646888733,0.505
802,1.4170751571655273,0.475
803,1.3931742906570435,0.535
804,1.5542166233062744,0.465
805,1.5601301193237305,0.48
806,1.4060750007629395,0.495
807,1.5819810628890991,0.395
808,1.5210307836532593,0.48
809,1.6089739799499512,0.385
810,1.5179879665374756,0.435
811,1.4108010530471802,0.5
812,1.478785514831543,0.49
813,1.5445500612258911,0.425
814,1.5927201509475708,0.45
815,1.4863685369491577,0.435
816,1.5432697534561157,0.445
817,1.4844955205917358,0.485
818,1.5544404983520508,0.475
819,1.452917218208313,0.475
820,1.5506271123886108,0.445
821,1.5236494541168213,0.45
822,1.5511388778686523,0.42
823,1.3025952577590942,0.5
824,1.4731847047805786,0.5
825,1.4153532981872559,0.485
826,1.4577888250350952,0.475
827,1.5263772010803223,0.465
828,1.3783118724822998,0.49
829,1.4378982782363892,0.44
830,1.4733761548995972,0.47
831,1.5248119831085205,0.46
832,1.4492548704147339,0.44
833,1.393393874168396,0.5
834,1.5298510789871216,0.435
835,1.3632878065109253,0.515
836,1.3732819557189941,0.505
837,1.6314151287078857,0.41
838,1.4906280040740967,0.475
839,1.550217866897583,0.44
840,1.4878945350646973,0.42
841,1.4203273057937622,0.48
842,1.5094131231307983,0.475
843,1.498537302017212,0.47
844,1.4409712553024292,0.48
845,1.4258531332015991,0.53
846,1.492280125617981,0.48
847,1.4124724864959717,0.52
848,1.445839285850525,0.405
849,1.4743282794952393,0.485
850,1.4659934043884277,0.43
851,1.443649172782898,0.44
852,1.4840458631515503,0.435
853,1.5929843187332153,0.39
854,1.4290237426757812,0.485
855,1.5143499374389648,0.455
856,1.544020175933838,0.44
857,1.5456947088241577,0.435
858,1.503136396408081,0.44
859,1.4264906644821167,0.51
860,1.5985488891601562,0.405
861,1.5461844205856323,0.465
862,1.5344035625457764,0.45
863,1.6116042137145996,0.43
864,1.4412083625793457,0.5
865,1.4273581504821777,0.445
866,1.4709500074386597,0.47
867,1.4868218898773193,0.45
868,1.460496425628662,0.48
869,1.4143249988555908,0.47
870,1.5669151544570923,0.455
871,1.4567971229553223,0.47
872,1.329247236251831,0.55
873,1.5704655647277832,0.425
874,1.4233604669570923,0.49
875,1.460532784461975,0.455
876,1.6358217000961304,0.455
877,1.478879690170288,0.44
878,1.4691523313522339,0.485
879,1.452185869216919,0.445
880,1.4828615188598633,0.445
881,1.4891287088394165,0.46
882,1.47890305519104,0.465
883,1.539378046989441,0.445
884,1.5171418190002441,0.455
885,1.3810113668441772,0.51
886,1.5127798318862915,0.475
887,1.467330813407898,0.495
888,1.5475808382034302,0.385
889,1.4582942724227905,0.495
890,1.291930079460144,0.555
891,1.5461297035217285,0.455
892,1.4712600708007812,0.5
893,1.4474987983703613,0.545
894,1.5025252103805542,0.475
895,1.509041428565979,0.475
896,1.506016492843628,0.48
897,1.573691964149475,0.395
898,1.5053445100784302,0.45
899,1.4094959497451782,0.45
900,1.4281741380691528,0.49
901,1.4291092157363892,0.5
902,1.4845613241195679,0.445
903,1.4139593839645386,0.505
904,1.4510177373886108,0.47
905,1.4909439086914062,0.495
906,1.4944723844528198,0.495
907,1.4300897121429443,0.48
908,1.4178045988082886,0.515
909,1.388039231300354,0.505
910,1.4912678003311157,0.505
911,1.5257658958435059,0.44
912,1.4679852724075317,0.475
913,1.5262343883514404,0.455
914,1.5106147527694702,0.465
915,1.4204667806625366,0.515
916,1.4028117656707764,0.495
917,1.512183666229248,0.44
918,1.4438557624816895,0.475
919,1.4563103914260864,0.455
920,1.398922085762024,0.54
921,1.390710711479187,0.465
922,1.4965448379516602,0.51
923,1.2275493144989014,0.565
924,1.5435309410095215,0.43
925,1.4886443614959717,0.475
926,1.4952483177185059,0.475
927,1.4416816234588623,0.44
928,1.393621802330017,0.49
929,1.391676425933838,0.53
930,1.4080945253372192,0.475
931,1.5764042139053345,0.4
932,1.3999030590057373,0.435
933,1.5080277919769287,0.47
934,1.4857182502746582,0.475
935,1.568593144416809,0.46
936,1.514968991279602,0.47
937,1.4276552200317383,0.505
938,1.2642649412155151,0.54
939,1.4598584175109863,0.505
940,1.5112744569778442,0.485
941,1.5361762046813965,0.435
942,1.5258384943008423,0.435
943,1.5847861766815186,0.46
944,1.4647332429885864,0.5
