step,loss,acc
947,1.402277210104636,0.46
948,1.3872146777149874,0.515
949,1.4073871238280629,0.495
950,1.6155221427246234,0.41
951,1.3663937332198117,0.49
952,1.54925994164572,0.465
953,1.363893035807215,0.535
954,1.4161539488994312,0.51
955,1.3724702397121409,0.525
956,1.4877778250918896,0.49
957,1.4826512582158455,0.465
958,1.5384539625977725,0.42
959,1.421733542812026,0.495
960,1.6237167389488656,0.42
961,1.6039590720601518,0.47
962,1.3969523463024094,0.505
963,1.5002531758054702,0.43
964,1.4489687659686439,0.46
965,1.5589486904892127,0.44
966,1.5215135101392636,0.435
967,1.45523762143184,0.485
968,1.367088217229577,0.515
969,1.5610432910772483,0.5
970,1.6081669819425297,0.415
971,1.7939807090944695,0.405
972,1.4582152309887317,0.44
973,1.4883715877017902,0.455
974,1.4818311045803392,0.45
975,1.406746399874766,0.5
976,1.3990794948766716,0.48
977,1.4076439745141807,0.45
978,1.5904937556195153,0.4
979,1.3894244926056498,0.485
980,1.4315284527817758,0.5
981,1.647741165405536,0.455
982,1.6054909741537895,0.505
983,1.5679161787216407,0.45
984,1.5150766238643971,0.445
985,1.697626652588315,0.47
986,1.5326486963225756,0.415
987,1.5648289995328906,0.46
988,1.7365420588256057,0.39
989,1.610499189686014,0.445
990,1.4784452725555342,0.5
991,1.613556999911508,0.485
992,1.4653231539063136,0.49
993,1.591991690198408,0.465
994,1.686364503213224,0.445
995,1.4908202109297306,0.49
996,1.368443806049471,0.505
997,1.480672667727555,0.49
998,1.385011234778421,0.54
999,1.504172913173868,0.43
1000,1.3721431239398925,0.495
1001,1.3235332654716832,0.53
1002,1.3723677503769494,0.495
1003,1.4539917832765101,0.505
1004,1.4783732694096348,0.455
1005,1.3417572639442543,0.535
1006,1.28743455358062,0.61
1007,1.35983512560953,0.505
1008,1.295669325633707,0.555
1009,1.5025735809039662,0.5
1010,1.435194455345445,0.47
1011,1.3336226223484304,0.545
1012,1.527365342102517,0.445
1013,1.281624452265532,0.515
1014,1.3066078573092585,0.565
1015,1.5169807328876015,0.475
1016,1.5671987395591829,0.49
1017,1.370268775020453,0.485
1018,1.3985304507476373,0.465
1019,1.6492635360494803,0.47
1020,1.304594100813482,0.555
1021,1.5430299713094473,0.43
1022,1.3578320577826015,0.505
1023,1.4862964597156338,0.485
1024,1.4914982760387436,0.46
1025,1.5136650940822023,0.49
1026,1.6212089678154968,0.43
1027,1.5800791586522838,0.46
1028,1.5030635848330582,0.46
1029,1.5978287844707757,0.425
1030,1.5091811694837032,0.475
1031,1.4969952183576885,0.525
1032,1.475291939127503,0.47
1033,1.5499551830421292,0.455
1034,1.3300281379076202,0.545
1035,1.3355716994023856,0.515
1036,1.470703925565739,0.49
1037,1.3181983732889657,0.5
1038,1.53920767702485,0.41
1039,1.472763902482224,0.49
1040,1.4401715523167031,0.495
1041,1.5171350267210306,0.485
1042,1.3248501231582988,0.51
1043,1.3051132265686982,0.535
1044,1.3663784986509437,0.53
1045,1.4480005249631949,0.52
1046,1.2612667262259654,0.535
1047,1.477292853801385,0.475
1048,1.5292931133275462,0.475
1049,1.5312013550628996,0.445
1050,1.3635637014063198,0.495
1051,1.4076979218985333,0.465
1052,1.4578163097771613,0.495
1053,1.4581985241339386,0.495
1054,1.4454740660430656,0.53
1055,1.5065682927978785,0.49
1056,1.5892171541764402,0.485
1057,1.5001922801636682,0.455
1058,1.4999302595703983,0.51
1059,1.6965426296256094,0.435
1060,1.5965148446533075,0.44
1061,1.468398439448339,0.435
1062,1.4848060427693042,0.45
1063,1.2882363255694682,0.56
1064,1.4380701092473371,0.48
1065,1.4186938989269373,0.53
1066,1.3437178320019973,0.545
1067,1.3910052530710442,0.515
1068,1.5361077964454384,0.45
1069,1.4993208929366508,0.455
1070,1.5441341279989491,0.47
1071,1.5008783344094565,0.43
1072,1.4987191102216968,0.465
1073,1.6224035925035387,0.42
1074,1.5458291776923918,0.51
1075,1.526569896917551,0.43
1076,1.5675988773856637,0.47
1077,1.3464900489778038,0.525
1078,1.4420879683852288,0.485
1079,1.3727322842865182,0.515
1080,1.309333362805143,0.495
1081,1.4451330873960877,0.5
1082,1.3407886755896141,0.535
1083,1.5207027644580986,0.49
1084,1.3187913787354206,0.545
1085,1.5196652289837977,0.425
1086,1.697190066376266,0.41
1087,1.4918919061075173,0.5
1088,1.4589166271939076,0.47
1089,1.5083381111119911,0.47
1090,1.3671212418577665,0.51
1091,1.435473537877315,0.46
1092,1.5359311802100961,0.49
1093,1.4067238858814801,0.46
1094,1.4664737186566197,0.46
1095,1.4045579845224712,0.515
1096,1.4922314428926096,0.48
1097,1.3799789901553043,0.56
1098,1.3539814617359032,0.53
1099,1.453856449932097,0.5
1100,1.5634193574975854,0.45
1101,1.5114279521658258,0.48
1102,1.4320753371389867,0.51
1103,1.4184654682187474,0.455
1104,1.5397828392999253,0.455
1105,1.4369203645391144,0.5
1106,1.4922372164673934,0.46
1107,1.5918923108399698,0.48
1108,1.4226356489890934,0.51
1109,1.5563948240595082,0.425
1110,1.3967802529194202,0.51
1111,1.323569489294209,0.515
1112,1.540085777079529,0.42
1113,1.5466392549921981,0.455
1114,1.5430347961372526,0.43
1115,1.3753079973025206,0.545
1116,1.620760046880417,0.505
1117,1.4534466952342207,0.48
1118,1.4078005069584258,0.47
1119,1.4450291115464433,0.55
1120,1.535253876517444,0.42
1121,1.4149574874479856,0.49
1122,1.551276993988732,0.49
1123,1.5025403889172928,0.5
1124,1.3746833849963265,0.53
1125,1.3944387783229,0.505
1126,1.5514765261272339,0.475
1127,1.734415050364528,0.38
1128,1.582244896051528,0.44
1129,1.672271717954793,0.475
1130,1.6444074871911114,0.425
1131,1.3502178065930195,0.49
1132,1.341611397369373,0.53
1133,1.3938370273634377,0.505
1134,1.3251610193776673,0.47
1135,1.5032836259169642,0.475
1136,1.4308174067997852,0.495
1137,1.4947855307336593,0.485
1138,1.459945188352222,0.52
1139,1.4294152749602693,0.505
1140,1.466430614608375,0.495
1141,1.3504193118529577,0.55
1142,1.3195625744383863,0.59
1143,1.4710070686491201,0.46
1144,1.4493921499966973,0.48
1145,1.3562428389067174,0.53
1146,1.3110013025128222,0.53
1147,1.4018365976526463,0.51
1148,1.5421605396013913,0.44
1149,1.4048040985812837,0.54
1150,1.4826100434807878,0.465
1151,1.5352688549962386,0.44
1152,1.4912447875863462,0.485
1153,1.4943622807441583,0.465
1154,1.4399872814763182,0.445
1155,1.3810671269252603,0.55
1156,1.431788240983389,0.5
1157,1.5309848345090586,0.455
1158,1.5598237692464412,0.48
1159,1.601321771416896,0.455
1160,1.5691254560220405,0.475
1161,1.4010639306977646,0.53
1162,1.54713744492899,0.45
1163,1.5546392580005262,0.43
1164,1.5590418506810204,0.47
1165,1.5706308936824298,0.475
1166,1.5895095636283367,0.495
1167,1.4378097160447199,0.52
1168,1.4723499234230264,0.485
1169,1.2903917984866402,0.545
1170,1.3502260867704325,0.495
1171,1.315184154072341,0.57
1172,1.3619811768330954,0.515
1173,1.5011943890213797,0.505
1174,1.416293033108118,0.535
1175,1.485566018986238,0.505
1176,1.429702596388032,0.485
1177,1.5827291519567288,0.455
1178,1.4615554966370696,0.53
1179,1.4790879075881593,0.49
1180,1.4221930180092022,0.51
1181,1.5892197506297512,0.45
1182,1.2946367250362572,0.515
1183,1.40921198182294,0.505
1184,1.3740535439064667,0.53
1185,1.3479676863900836,0.49
1186,1.5069513929331384,0.49
1187,1.4223977677345898,0.535
1188,1.3557697744297172,0.525
1189,1.6400069031601003,0.44
1190,1.4448567704617403,0.515
1191,1.5238876424435301,0.47
1192,1.8558066238995985,0.41
1193,1.6457164279768248,0.45
1194,1.369191035246422,0.53
1195,1.3766318573857457,0.55
1196,1.454699965502025,0.485
1197,1.4878950569422031,0.505
1198,1.4722542784438875,0.465
1199,1.770182345958588,0.43
1200,1.6930927702704894,0.425
1201,1.5937050702263889,0.485
1202,1.4721191217749896,0.465
1203,1.5275301672659363,0.49
1204,1.3611440478426078,0.505
1205,1.385024288342959,0.58
1206,1.619881119454692,0.445
1207,1.3567300736095689,0.525
1208,1.5401921732132229,0.43
1209,1.682289631101766,0.39
1210,1.56909613547642,0.42
1211,1.4787870781432508,0.47
1212,1.3748578348889497,0.52
1213,1.5462602965172687,0.495
1214,1.5888230288904066,0.485
1215,1.95370449734981,0.435
1216,1.6632060446455643,0.42
1217,1.3794392055085527,0.51
1218,1.3498641883618745,0.475
1219,1.4355873997367277,0.485
1220,1.3775273287592467,0.5
1221,1.3241150106096897,0.57
1222,1.4445079078103173,0.515
1223,1.581322591452211,0.45
1224,1.466052071898715,0.46
1225,1.647445019176475,0.4
1226,1.694088181867995,0.41
1227,1.527440948531766,0.475
1228,1.4827520088688944,0.495
1229,1.7704488259289644,0.46
1230,1.4162415964628507,0.495
1231,1.4570653866152588,0.455
1232,1.4478680966582698,0.505
1233,1.3021500824203387,0.55
1234,1.5817339924589164,0.455
1235,1.4847038222734972,0.505
1236,1.5166649682117983,0.465
1237,1.7380917931791355,0.41
1238,1.6456056134837524,0.42
1239,1.529454782075494,0.485
1240,1.4253374723104866,0.49
1241,1.3156664298379568,0.495
1242,1.6349918018468719,0.42
1243,1.540996840903437,0.455
1244,1.738819630824201,0.365
1245,1.6951857566406856,0.405
1246,1.4151404906518639,0.475
1247,1.4830466379932472,0.48
1248,1.5030010139128749,0.49
1249,1.4798159479842736,0.48
1250,1.4996114543588703,0.52
1251,1.3666856463300443,0.545
1252,1.6015900030303498,0.435
1253,1.3650033069581236,0.515
1254,1.230409991773654,0.595
1255,1.3051245647359215,0.575
1256,1.247755035635983,0.565
1257,1.3817264877292486,0.535
1258,1.560137218676915,0.485
1259,1.4024306978945997,0.5
1260,1.4007778613687065,0.49
1261,1.5605052286054555,0.52
1262,1.3423612985889082,0.595
1263,1.5008478769501425,0.495
1264,1.3477729201632422,0.545
1265,1.4211290388835176,0.515
1266,1.3183811527618852,0.515
1267,1.2010582648236703,0.58
1268,1.3409649190938637,0.52
1269,1.328906371016229,0.51
1270,1.6287691248926508,0.48
1271,1.4672789624412566,0.49
1272,1.387470941705793,0.51
1273,1.5940650129163247,0.465
1274,1.4323116150650663,0.51
1275,1.3737832135163048,0.54
1276,1.4798841477218276,0.505
1277,1.4441733969638475,0.44
1278,1.471977242631086,0.495
1279,1.4326113707894264,0.5
1280,1.339851316232586,0.54
1281,1.38268058625992,0.555
1282,1.5477245082460969,0.455
1283,1.362043286196119,0.51
1284,1.3548337317374077,0.505
1285,1.3806564743244902,0.53
1286,1.348142747740212,0.545
1287,1.415581011660455,0.5
1288,1.5734699189761159,0.47
1289,1.5264411984453012,0.46
1290,1.384424990207674,0.53
1291,1.3567721615373034,0.475
1292,1.3440996848742979,0.505
1293,1.5720602847139105,0.535
1294,1.4870912669621725,0.495
1295,1.4171883283763635,0.525
1296,1.3022332007218749,0.525
1297,1.384716592828865,0.545
1298,1.3558345777781113,0.525
1299,1.2617191112734494,0.57
1300,1.3859109133530871,0.51
1301,1.4372350640419296,0.49
1302,1.528470424577981,0.45
1303,1.5805252584898732,0.45
1304,1.2647896963431122,0.53
1305,1.4099632466022416,0.505
1306,1.5003040012768742,0.405
1307,1.5701695816779018,0.44
1308,1.5055616423776526,0.47
1309,1.5011518284076715,0.485
1310,1.6471589340953543,0.435
1311,1.5463474728273503,0.48
1312,1.4262450925950785,0.48
1313,1.3905312703565067,0.5
1314,1.2878212576063113,0.505
1315,1.4955325604648158,0.465
1316,1.7239820143637798,0.48
1317,1.6556931336117586,0.455
1318,1.3992399702971088,0.545
1319,1.2947501863443196,0.525
1320,1.385291181153034,0.48
1321,1.5360561103832695,0.445
1322,1.5488070920248849,0.465
1323,1.4810225603691425,0.46
1324,1.4459985384312666,0.49
1325,1.4821450459584948,0.485
1326,1.3104608153921873,0.515
1327,1.449555998331643,0.44
1328,1.5308606656011299,0.51
1329,1.3032802728366644,0.5
1330,1.4207264925529288,0.475
1331,1.2583691521235043,0.54
1332,1.4076467198031284,0.525
1333,1.3587429512901537,0.525
1334,1.3659686543604972,0.53
1335,1.3729563098880042,0.48
1336,1.4303923679365604,0.525
1337,1.2846298962775426,0.575
1338,1.2565280790373528,0.58
1339,1.3631226608539648,0.52
1340,1.4585983808270238,0.495
1341,1.4985550331936488,0.46
1342,1.3904505028295828,0.485
1343,1.3814831916517454,0.555
1344,1.442402332098438,0.455
1345,1.3414281774433803,0.535
1346,1.3908617390312639,0.495
1347,1.3801129068632876,0.515
1348,1.2899080727216587,0.515
1349,1.4955382383574176,0.475
1350,1.5778119114542295,0.49
1351,1.4876185936290989,0.485
1352,1.4255201272936397,0.465
1353,1.3860757398422936,0.545
1354,1.337679129117592,0.525
1355,1.523232693046518,0.49
1356,1.4219012860499922,0.545
1357,1.498636939001039,0.52
1358,1.5015463268606362,0.47
1359,1.7064550297512628,0.45
1360,1.3434761886887483,0.555
1361,1.5481051068953426,0.45
1362,1.825846201470934,0.37
1363,1.995745791190059,0.455
1364,1.881079907035383,0.335
1365,2.2140842355380452,0.39
1366,2.0185167352125224,0.425
1367,1.5794350745485386,0.47
1368,1.5586136493951217,0.465
1369,1.5024876000523721,0.52
1370,1.5010940390050855,0.525
1371,1.3587285650203478,0.52
1372,1.3963590565470674,0.52
1373,1.4517152919188627,0.475
1374,1.4327465910012047,0.49
1375,1.507693125560166,0.51
1376,1.5779406112830976,0.475
1377,1.5471756112261832,0.505
1378,1.686270917818446,0.415
1379,1.244865340586971,0.55
1380,1.4674569339601522,0.5
1381,1.4695508503106325,0.465
1382,1.4802298048864118,0.5
1383,1.434459592770802,0.48
1384,1.4027767658542087,0.5
1385,1.2925591296761452,0.54
1386,1.678192815574883,0.42
1387,1.5446442189650924,0.485
1388,1.3914372329114042,0.505
1389,1.5796110467870994,0.46
1390,1.4869170748847222,0.53
1391,1.4737563208162436,0.45
1392,1.406640009354979,0.56
1393,1.3297177767165271,0.485
1394,1.365550255838071,0.505
1395,1.4160982889130997,0.485
1396,1.4842536941939415,0.49
1397,1.3027612376162911,0.555
1398,1.3880548604212875,0.5
1399,1.2983370295705907,0.54
1400,1.5012987789434755,0.47
1401,1.5219866760237233,0.465
1402,1.3805611914995615,0.495
1403,1.4669753680518693,0.55
1404,1.5009309295933095,0.525
1405,1.3933502577172585,0.51
1406,1.2400366025455423,0.545
1407,1.5336995131888151,0.465
1408,1.3756535999555974,0.49
1409,1.4423352286571895,0.5
1410,1.4152552109597232,0.53
1411,1.4234997917942616,0.495
1412,1.6001626867205396,0.52
1413,1.615479227465831,0.435
1414,1.5753738717585715,0.5
1415,1.2965701001612053,0.61
1416,1.5078417988793218,0.495
1417,1.3505448337158787,0.525
1418,1.340428190643218,0.545
1419,1.3904991409346625,0.465
1420,1.5146405577868356,0.49
1421,1.363415139975288,0.475
1422,1.4898226082063244,0.49
1423,1.3820454054837001,0.495
1424,1.4159016866093936,0.495
1425,1.4261157837016203,0.52
1426,1.270807696270714,0.54
1427,1.3883833442475118,0.515
1428,1.503500325985458,0.465
1429,1.5597477890844385,0.485
1430,1.5495094521691162,0.46
1431,1.340398234623228,0.52
1432,1.391490148871938,0.5
1433,1.4785373813998786,0.48
1434,1.5882737759660879,0.455
1435,1.3713348012698157,0.515
1436,1.3779619868704527,0.505
1437,1.446612979016154,0.48
1438,1.3237283539758509,0.565
1439,1.2226266828083767,0.57
1440,1.4062106136192143,0.525
1441,1.4327009504878347,0.485
1442,1.3417912461352401,0.495
1443,1.5510658443917527,0.46
1444,1.4744012102452189,0.475
1445,1.4717280372977894,0.47
1446,1.6172605857316178,0.465
1447,1.6112862913820414,0.47
1448,1.56208364329745,0.49
1449,1.4599720751912058,0.565
1450,1.5334405413725332,0.5
1451,1.4073340096339166,0.48
1452,1.4200231720484973,0.515
1453,1.2590652499253632,0.56
1454,1.3026973753343145,0.555
1455,1.4910651393447507,0.5
1456,1.6363646040918371,0.425
1457,1.7452701884761286,0.44
1458,1.6602015788727806,0.44
1459,1.6543597936427727,0.42
1460,1.3659909440263989,0.46
1461,1.4588447446993298,0.505
1462,1.5005531035250754,0.415
1463,1.447939494824443,0.475
1464,1.573247727426999,0.455
1465,1.557679940368049,0.505
1466,1.5477744208172926,0.535
1467,1.4671628058971622,0.55
1468,1.529365291274046,0.465
1469,1.368022974034486,0.5
1470,1.4722332682167392,0.495
1471,1.4904240190286318,0.47
1472,1.6796875193846126,0.46
1473,1.469741606802252,0.475
1474,1.3040611896463867,0.515
1475,1.5903794728606417,0.475
1476,1.3840391238083083,0.505
1477,1.4497031564107437,0.47
1478,1.377030473873489,0.525
1479,1.4329964055948385,0.48
1480,1.3844844225985986,0.525
1481,1.5973247624364826,0.43
1482,1.4420180296774046,0.49
1483,1.3380606855602446,0.54
1484,1.3734598209414366,0.57
1485,1.364201750128241,0.505
1486,1.4354074497501839,0.52
1487,1.3574181719133622,0.53
1488,1.4430048447933783,0.45
1489,1.3616281131467305,0.52
1490,1.504281693572368,0.485
1491,1.3928676378041476,0.555
1492,1.2931439358199601,0.585
1493,1.4630727333277034,0.495
1494,1.7240615687032381,0.415
1495,1.561359206332835,0.47
1496,1.5857848206436773,0.44
1497,1.5619589990828524,0.47
1498,1.4526323249340658,0.51
1499,1.5749395758703866,0.455
